Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 555555 -prune-rate -1.0 -C -T -I -N 0 -L -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,920.0,103.0,95.0,8.0,0.0,92.23300970873787,7.766990291262136,0.0,0.8439984854221886,0.07716343897719546,0.2664291928278646,15.547617639625642,53.49022198749359,102.4325810539072,143.16590848440754,-40.73332743050034,0.9944910781932738,1.389960276547646,-0.3954691983543722,86.51187558506446,0.8399211221850919,8696.136291981411,0.9107142857142857,51.0,0.06382978723404255,3.0,0.9361702127659575,44.0,0.08928571428571429,5.0,0.9444444444444444,0.9107142857142857,0.9272727272727271,0.9783434650455927,0.9223300970873787,0.07544559860713547,0.9245544013928646,0.07766990291262135,0.9232327235101161,0.9223300970873787,0.9224330685495733,0.9783434650455927,0.236,0.013,0.234375,0.015625,803584.0,362149.0,325384.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 555555 -prune-rate -1.0 -C -T -I -N 0 -L -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,920.0,103.0,92.0,11.0,0.0,89.32038834951456,10.679611650485437,0.0,0.7851318035274039,0.10827053002790508,0.31520887195680264,21.815367806649522,63.28357772824903,102.4325810539072,341.15665340976915,-238.72407235586195,0.9944910781932738,3.3122005185414483,-2.317709440348174,79.90086023001524,0.7757365070875266,8031.5998897003,0.8928571428571429,50.0,0.10638297872340426,5.0,0.8936170212765957,42.0,0.10714285714285714,6.0,0.9090909090909091,0.8928571428571429,0.9009009009009009,0.9466185410334347,0.8932038834951457,0.10672971936140703,0.893270280638593,0.10679611650485436,0.8935348631950574,0.8932038834951457,0.8932849047309956,0.944538097205418,0.248,0.014,0.171875,0.015625,772154.0,362149.0,325384.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 555555 -prune-rate -1.0 -C -T -I -N 0 -L -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,920.0,103.0,93.0,10.0,0.0,90.29126213592232,9.70873786407767,0.0,0.8023032629558542,0.09751625861706928,0.29921716245883156,19.648495747748065,60.07296825288782,102.4325810539072,153.341824432386,-50.909243378478806,0.9944910781932738,1.4887555770134564,-0.4942644988201826,82.12136651785761,0.7972948205617244,8254.804220732196,0.9642857142857143,54.0,0.1702127659574468,8.0,0.8297872340425532,39.0,0.03571428571428571,2.0,0.8709677419354839,0.9642857142857143,0.9152542372881356,0.9684650455927052,0.9029126213592233,0.10883967303095582,0.8911603269690442,0.0970873786407767,0.9075874817626972,0.9029126213592233,0.9020711475458882,0.9684650455927052,0.26,0.009,0.25,0.0,808360.0,362149.0,325384.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 555555 -prune-rate -1.0 -C -T -I -N 0 -L -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,95.0,7.0,0.0,93.13725490196079,6.862745098039215,0.0,0.8616815187911663,0.07198082900488745,0.2554071294529465,14.514879899533378,51.32316460238459,101.30750025527432,105.77130280119383,-4.463802545919506,0.993210786816415,1.0369735568744494,-0.043762770058034375,86.62811768349128,0.8492952714067773,8706.571497144609,0.9285714285714286,52.0,0.06521739130434782,3.0,0.9347826086956522,43.0,0.07142857142857142,4.0,0.9454545454545454,0.9285714285714286,0.9369369369369368,0.9786490683229814,0.9313725490196079,0.06801851175252709,0.931981488247473,0.06862745098039216,0.931672165965032,0.9313725490196079,0.9314323811477512,0.9786490683229815,0.216,0.01,0.21875,0.0,811684.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 555555 -prune-rate -1.0 -C -T -I -N 0 -L -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,99.0,3.0,0.0,97.05882352941177,2.9411764705882355,0.0,0.9409494403705133,0.03245246471274049,0.17271128298901275,6.54401504207863,34.70572503015094,101.30750025527432,45.3141996667971,55.99330058847722,0.993210786816415,0.44425685947840293,0.548953927338012,94.79225827953896,0.929335865485676,9527.109628562139,0.9464285714285714,53.0,0.0,0.0,1.0,46.0,0.05357142857142857,3.0,1.0,0.9464285714285714,0.9724770642201834,0.9976708074534162,0.9705882352941176,0.024159663865546216,0.9758403361344538,0.029411764705882353,0.9723889555822329,0.9705882352941176,0.9706478825233618,0.9976708074534162,0.387,0.009,0.21875,0.0,777678.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 555555 -prune-rate -1.0 -C -T -I -N 0 -L -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,89.0,13.0,0.0,87.25490196078431,12.745098039215685,0.0,0.7439165701042874,0.1274083628683369,0.34955096331386826,25.65388654234112,70.12440727372498,101.55072194489493,294.3632621108473,-192.81254016595238,0.9955953131852444,2.8859143344200717,-1.8903190212348273,75.38161253366238,0.73903541699669,7578.256799203766,0.8727272727272727,48.0,0.1276595744680851,6.0,0.8723404255319149,41.0,0.12727272727272726,7.0,0.8888888888888888,0.8727272727272727,0.8807339449541284,0.9450676982591876,0.8725490196078431,0.1274813213486555,0.8725186786513445,0.12745098039215685,0.8728894335511982,0.8725490196078431,0.8726351767167513,0.9443546857814694,0.193,0.01,0.203125,0.0,778832.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 555555 -prune-rate -1.0 -C -T -I -N 0 -L -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,99.0,3.0,0.0,97.05882352941177,2.9411764705882355,0.0,0.9409038238702202,0.03022230020171892,0.1715215837974654,6.085310594758062,34.409429985314574,101.55072194489493,58.13285777062876,43.41786417426617,0.9955953131852444,0.5699299781434192,0.4256653350418252,95.39770514951955,0.9352716191129368,9590.5126380116,0.9636363636363636,53.0,0.02127659574468085,1.0,0.9787234042553191,46.0,0.03636363636363636,2.0,0.9814814814814815,0.9636363636363636,0.9724770642201834,0.9941972920696325,0.9705882352941176,0.028228467402434863,0.9717715325975651,0.029411764705882353,0.9708151779230211,0.9705882352941176,0.9706081177038657,0.9941972920696325,0.2,0.013,0.203125,0.0,771866.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 555555 -prune-rate -1.0 -C -T -I -N 0 -L -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,96.0,6.0,0.0,94.11764705882354,5.882352941176471,0.0,0.8816247582205029,0.062270177281361964,0.2349233595087839,12.538204141264622,47.12863950975152,101.55072194489493,54.65513884403426,46.89558310086067,0.9955953131852444,0.5358346945493555,0.4597606186358889,88.79847257717114,0.8705732605605013,8927.079243182145,0.9454545454545454,52.0,0.06382978723404255,3.0,0.9361702127659575,44.0,0.05454545454545454,3.0,0.9454545454545454,0.9454545454545454,0.9454545454545454,0.9895551257253384,0.9411764705882353,0.05955171236773239,0.9404482876322677,0.058823529411764705,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9895551257253383,0.212,0.01,0.203125,0.015625,803476.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 555555 -prune-rate -1.0 -C -T -I -N 0 -L -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,96.0,6.0,0.0,94.11764705882354,5.882352941176471,0.0,0.8808875048657064,0.05443987536678353,0.22416172526435085,10.96155977988579,44.969717630283334,101.55072194489493,54.41317258962395,47.137549355270984,0.9955953131852444,0.5334624763688622,0.4621328368163822,90.2425957643696,0.8847313310232313,9072.259692292162,0.9818181818181818,54.0,0.10638297872340426,5.0,0.8936170212765957,42.0,0.01818181818181818,1.0,0.9152542372881356,0.9818181818181818,0.9473684210526316,0.990715667311412,0.9411764705882353,0.06574126749345774,0.9342587325065422,0.058823529411764705,0.9435878411277795,0.9411764705882353,0.9409012727898176,0.990715667311412,0.235,0.014,0.234375,0.0,774736.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 555555 -prune-rate -1.0 -C -T -I -N 0 -L -stemmer weka.core.stemmers.NullStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,96.0,6.0,0.0,94.11764705882354,5.882352941176471,0.0,0.8808875048657064,0.05996273593690574,0.2331514497907521,12.073596974818578,46.773171690290916,101.55072194489493,112.35280191942465,-10.802079974529718,0.9955953131852444,1.101498058033575,-0.10590274484833057,89.27599341747785,0.8752548374262534,8975.085320966695,0.9818181818181818,54.0,0.10638297872340426,5.0,0.8936170212765957,42.0,0.01818181818181818,1.0,0.9152542372881356,0.9818181818181818,0.9473684210526316,0.9856866537717601,0.9411764705882353,0.06574126749345774,0.9342587325065422,0.058823529411764705,0.9435878411277795,0.9411764705882353,0.9409012727898176,0.9835476163386051,0.245,0.01,0.25,0.0,782892.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -I -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,920.0,103.0,94.0,9.0,0.0,91.2621359223301,8.737864077669903,0.0,0.8247968247968249,0.0965769621211269,0.29175388052419643,19.459237428487977,58.574586625853385,102.4325810539072,137.86970330001756,-35.43712224611036,0.9944910781932738,1.3385408087380346,-0.3440497305447608,82.4967072460315,0.8009389053012768,8292.533308282984,0.8928571428571429,50.0,0.06382978723404255,3.0,0.9361702127659575,44.0,0.10714285714285714,6.0,0.9433962264150944,0.8928571428571429,0.9174311926605505,0.9654255319148937,0.912621359223301,0.08359400360020067,0.9164059963997994,0.08737864077669903,0.9144678512548086,0.912621359223301,0.9127701169584737,0.9632584029273762,0.216,0.01,0.21875,0.0,486150.0,362149.0,325384.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -I -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,920.0,103.0,92.0,11.0,0.0,89.32038834951456,10.679611650485437,0.0,0.784395813510942,0.10887627473679629,0.3224118193321591,21.937418965150247,64.72969273532703,102.4325810539072,261.8589058656633,-159.4263248117561,0.9944910781932738,2.5423194744239157,-1.5478283962306418,79.88495354093413,0.7755820732129528,8030.000956198188,0.9107142857142857,51.0,0.1276595744680851,6.0,0.8723404255319149,41.0,0.08928571428571429,5.0,0.8947368421052632,0.9107142857142857,0.9026548672566371,0.9462386018237082,0.8932038834951457,0.11014917224894502,0.8898508277510551,0.10679611650485436,0.8931705583079692,0.8932038834951457,0.8931022600138392,0.9459785463452061,0.222,0.016,0.21875,0.015625,481012.0,362149.0,325384.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -I -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,920.0,103.0,91.0,12.0,0.0,88.3495145631068,11.650485436893204,0.0,0.7635807192042847,0.11019950983691738,0.31263348922160983,22.204036856430267,62.76652555109806,102.4325810539072,158.96127053605605,-56.52868948214885,0.9944910781932738,1.5433133061753015,-0.5488222279820276,79.58873972160276,0.7727062108893472,8000.225671278591,0.9285714285714286,52.0,0.1702127659574468,8.0,0.8297872340425532,39.0,0.07142857142857142,4.0,0.8666666666666667,0.9285714285714286,0.896551724137931,0.952887537993921,0.883495145631068,0.1251364830170862,0.8748635169829139,0.11650485436893204,0.8850605855347332,0.883495145631068,0.8829148532529852,0.952887537993921,0.224,0.009,0.234375,0.0,488458.0,362149.0,325384.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,4,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -I -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,90.0,12.0,0.0,88.23529411764706,11.764705882352942,0.0,0.7651573292402148,0.11103151900171847,0.31042975421507035,22.389422095475933,62.37976757807394,101.30750025527432,93.92198113484017,7.385519120434154,0.993210786816415,0.9208037366160801,0.07240705020033485,78.33712887095905,0.7680110673623436,7873.28446738274,0.8392857142857143,47.0,0.06521739130434782,3.0,0.9347826086956522,43.0,0.16071428571428573,9.0,0.94,0.8392857142857143,0.8867924528301886,0.9743788819875776,0.8823529411764706,0.10828461819510413,0.891715381804896,0.11764705882352941,0.8890045248868778,0.8823529411764706,0.8826247480124125,0.9743788819875776,0.237,0.013,0.234375,0.015625,492452.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,5,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -I -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,98.0,4.0,0.0,96.07843137254902,3.9215686274509802,0.0,0.9211136890951277,0.03901923095553197,0.17922003908965883,7.868198503982862,36.01363668252232,101.30750025527432,18.34651575783355,82.96098449744076,0.993210786816415,0.17986780154738774,0.813342985269027,93.30505652211046,0.9147554560991221,9377.638200831949,0.9464285714285714,53.0,0.021739130434782608,1.0,0.9782608695652174,45.0,0.05357142857142857,3.0,0.9814814814814815,0.9464285714285714,0.9636363636363636,0.9972826086956522,0.9607843137254902,0.03609487273170137,0.9639051272682987,0.0392156862745098,0.9616466957153231,0.9607843137254902,0.9608449956384876,0.9972826086956522,0.257,0.014,0.265625,0.015625,481956.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,6,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -I -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,87.0,15.0,0.0,85.29411764705883,14.705882352941176,0.0,0.7026816945200155,0.14262776645778014,0.3623280622391974,28.71833886035066,72.68765722252266,101.55072194489493,280.7732491738911,-179.22252722899617,0.9955953131852444,2.7526789134695204,-1.7570836002842762,72.16934655422777,0.7075426132767428,7255.321594167783,0.8909090909090909,49.0,0.19148936170212766,9.0,0.8085106382978723,38.0,0.10909090909090909,6.0,0.8448275862068966,0.8909090909090909,0.8672566371681416,0.9295938104448743,0.8529411764705882,0.153521447263625,0.846478552736375,0.14705882352941177,0.853494375806749,0.8529411764705882,0.8524692382058338,0.9286134182880116,0.202,0.01,0.203125,0.0,484766.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,7,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -I -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,96.0,6.0,0.0,94.11764705882354,5.882352941176471,0.0,0.8819899730042422,0.057534247842844756,0.2265708805545507,11.584616843280061,45.45302508609466,101.55072194489493,59.11799776171183,42.432724183183105,0.9955953131852444,0.5795882133501159,0.41600709983512846,89.72372297591966,0.8796443429011731,9020.096424555795,0.9272727272727272,51.0,0.0425531914893617,2.0,0.9574468085106383,45.0,0.07272727272727272,4.0,0.9622641509433962,0.9272727272727272,0.9444444444444444,0.990715667311412,0.9411764705882353,0.05645693480486973,0.9435430651951303,0.058823529411764705,0.9420371922353846,0.9411764705882353,0.9412445533769065,0.990715667311412,0.201,0.013,0.203125,0.015625,477566.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,8,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -I -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,91.0,11.0,0.0,89.2156862745098,10.784313725490197,0.0,0.783314020857474,0.10617755224340925,0.3128154850221937,21.379027383082747,62.754799086413584,101.55072194489493,88.90363073288997,12.647091212004966,0.9955953131852444,0.8716042228714702,0.12399109031377417,79.67384209775754,0.781116098997623,8009.762796283917,0.8909090909090909,49.0,0.10638297872340426,5.0,0.8936170212765957,42.0,0.10909090909090909,6.0,0.9074074074074074,0.8909090909090909,0.8990825688073394,0.9771760154738878,0.8921568627450981,0.10763075055941139,0.8923692494405885,0.10784313725490197,0.8924745824255629,0.8921568627450981,0.8922297649141742,0.9771760154738877,0.239,0.015,0.21875,0.015625,484006.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,9,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -I -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,92.0,10.0,0.0,90.19607843137256,9.803921568627452,0.0,0.8020954598370198,0.09308359707795777,0.28361755743868017,18.742537653188624,56.89732026271326,101.55072194489493,84.21390424920375,17.33681769569118,0.9955953131852444,0.8256265122470956,0.16996880093814884,82.46600061224294,0.8084902020808131,8290.46379929582,0.9272727272727272,51.0,0.1276595744680851,6.0,0.8723404255319149,41.0,0.07272727272727272,4.0,0.8947368421052632,0.9272727272727272,0.9107142857142856,0.97678916827853,0.9019607843137255,0.10234763150908333,0.8976523684909167,0.09803921568627451,0.9022818484118794,0.9019607843137255,0.9017704908050177,0.9767891682785301,0.234,0.012,0.21875,0.0,479906.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,10,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -T -I -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,921.0,102.0,91.0,11.0,0.0,89.2156862745098,10.784313725490197,0.0,0.7826423866718327,0.101845453385352,0.30400824281128147,20.506752046575574,60.9879533197727,101.55072194489493,128.09855781103076,-26.547835866135827,0.9955953131852444,1.2558682138336348,-0.2602729006483905,80.59212775415172,0.7901188995505071,8102.079798869565,0.9090909090909091,50.0,0.1276595744680851,6.0,0.8723404255319149,41.0,0.09090909090909091,5.0,0.8928571428571429,0.9090909090909091,0.9009009009009009,0.9744680851063829,0.8921568627450981,0.11072552812227406,0.889274471877726,0.10784313725490197,0.8921416392644015,0.8921568627450981,0.8920628408294442,0.973576819509235,0.213,0.01,0.21875,0.015625,486722.0,362194.0,325339.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,1,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,920.0,103.0,92.0,11.0,0.0,89.32038834951456,10.679611650485437,0.0,0.7836547641779646,0.09818957368542534,0.2869195799267627,19.78416161972783,57.60401801298343,102.4325810539072,76.95541508297958,25.477165970927615,0.9944910781932738,0.7471399522619377,0.24735112593133607,82.10530300877248,0.7971388641628396,8253.18952375115,0.9285714285714286,52.0,0.14893617021276595,7.0,0.851063829787234,40.0,0.07142857142857142,4.0,0.8813559322033898,0.9285714285714286,0.9043478260869564,0.9616261398176292,0.8932038834951457,0.11356862513648301,0.886431374863517,0.10679611650485436,0.8940116983559472,0.8932038834951457,0.8928365007723386,0.9616261398176292,0.416,0.015,0.25,0.015625,486146.0,362149.0,325384.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,2,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,920.0,103.0,94.0,9.0,0.0,91.2621359223301,8.737864077669903,0.0,0.8229902616001529,0.09063214307357062,0.26472596875999277,18.261419203778164,53.14827059501324,102.4325810539072,89.82344282524976,12.609138228657443,0.9944910781932738,0.8720722604393181,0.12241881775395576,83.76254750287602,0.8132286165327769,8419.7750230528,0.9464285714285714,53.0,0.1276595744680851,6.0,0.8723404255319149,41.0,0.05357142857142857,3.0,0.8983050847457628,0.9464285714285714,0.9217391304347826,0.958966565349544,0.912621359223301,0.09385236226281464,0.9061476377371853,0.08737864077669903,0.9135974688467694,0.912621359223301,0.9123207733591863,0.9589665653495439,0.245,0.012,0.21875,0.0,481008.0,362149.0,325384.0,?
Camera__468Negetive556Positive-weka.filters.unsupervised.attribute.NominalToString-C1,1,3,weka.classifiers.meta.FilteredClassifier,'-F \"weka.filters.unsupervised.attribute.StringToWordVector -R 1 -W 2000 -prune-rate -1.0 -C -N 0 -L -S -stemmer weka.core.stemmers.LovinsStemmer -M 1 -tokenizer weka.core.tokenizers.AlphabeticTokenizer\" -W weka.classifiers.bayes.NaiveBayesMultinomial',-4523450618538717400,2.01404010456E7,920.0,103.0,93.0,10.0,0.0,90.29126213592232,9.70873786407767,0.0,0.8023032629558542,0.11521695215511182,0.295762229292641,23.21499846890089,59.37933126795394,102.4325810539072,59.29511413383396,43.13746692007324,0.9944910781932738,0.5756807197459608,0.41881035844731296,78.85348307863462,0.7655677968799478,7926.317991742171,0.9642857142857143,54.0,0.1702127659574468,8.0,0.8297872340425532,39.0,0.03571428571428571,2.0,0.8709677419354839,0.9642857142857143,0.9152542372881356,0.9635258358662614,0.9029126213592233,0.10883967303095582,0.8911603269690442,0.0970873786407767,0.9075874817626972,0.9029126213592233,0.9020711475458882,0.9635258358662613,0.199,0.009,0.203125,0.015625,488454.0,362149.0,325384.0,?
